team_list,avg_score,variance,Max_Avg_Score,Order,Gen
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.234375,3.09457478,4.81640625,3,14
"['JUDA PAUL', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.2109375,3.513624145,4.81640625,4,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.1640625,3.443242913,4.81640625,5,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.143554688,3.624533197,4.81640625,6,14
"['BOLD CREW', 'JUDA PAUL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.02734375,3.328674853,4.81640625,7,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WHITTENBURG DONNELL', 'YODER ALEC']",3.705078125,3.345976142,4.81640625,8,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.623046875,3.026877902,4.81640625,9,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.49609375,2.887570259,4.81640625,10,14
"['JUDA PAUL', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'YODER ALEC']",2.861328125,4.180164803,4.81640625,11,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.194335938,3.187025561,4.81640625,12,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.899414063,4.336891152,4.899414063,1,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.79296875,4.743019917,4.899414063,2,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.404296875,3.2674693,4.899414063,3,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.318359375,3.345273552,4.899414063,4,15
"['MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.243164063,3.709141885,4.899414063,5,15
"['MALONE BRODY', 'MOLDAUER YUL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.041992188,3.129222225,4.899414063,6,15
"['GUIMARAES VITALIY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.041015625,3.740251558,4.899414063,7,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'NEDOROSCIK STEPHEN', 'YODER ALEC']",3.904296875,3.363265976,4.899414063,8,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.845703125,3.417029417,4.899414063,9,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.600585938,3.166803175,4.899414063,10,15
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.325195313,4.487497518,4.899414063,11,15
"['GUIMARAES VITALIY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'YODER ALEC']",2.48828125,3.33319587,4.899414063,12,15
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.5703125,3.864064027370479,4.5703125,1,16
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.5302734375,3.8856906387463344,4.5703125,2,16
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.4462890625,3.8074739965175954,4.5703125,3,16
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.39453125,3.4649163000977516,4.5703125,4,16
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'YODER ALEC']",4.2021484375,3.2406209906524928,4.5703125,5,16
"['MIKULAK SAMUEL', 'MOLDAUER YUL', 'MOLDAUER YUL KYUNG TAE', 'NEDOROSCIK STEPHEN', 'YODER ALEC']",4.0009765625,3.1955024667033234,4.5703125,6,16
"['GUIMARAES VITALIY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",3.8759765625,3.432305985764907,4.5703125,7,16
"['MALONE BRODY', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.6337890625,3.069082012157869,4.5703125,8,16
"['GUIMARAES VITALIY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.6171875,2.7154814271749754,4.5703125,9,16
"['GUIMARAES VITALIY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE']",3.5517578125,2.7304563401148583,4.5703125,10,16
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.3876953125,3.547492630437439,4.5703125,11,16
"['HALE DALLAS', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",2.1142578125,2.8715853723729228,4.5703125,12,16
